Cluster,Index,Star,X,Y,DistSol,StarColor,StarSize,Fleet,Planet,Type,Hazard,Tectonics,Weather,Thermal,BioHazard,BioUnits,MinValue,MinVolume,Fuel,AxialTilt,Density,Radius,Gravity,Temp,Day,Atmosphere,LifeChance,DistFromStar
Illuminati,,Alpha,235.4,329.1,193.6,red,super giant,Spathi,II,Hydrocarbon,7,2,3,7,1,0,330,250,2.1,-17,97,109,105,784,178,109,-290,2472
Illuminati,,Alpha,235.4,329.1,193.6,red,super giant,Spathi,IV,Metal,9,4,7,8,1,0,860,306,0.9,20,144,30,43,1090,172,2999,-540,4912
Illuminati,,Alpha,235.4,329.1,193.6,red,super giant,Spathi,II-a,Infrared,9,4,7,8,1,0,285,95,0.5,-16,98,28,27,1535,247,3475,-540,2472
Illuminati,,Alpha,235.4,329.1,193.6,red,super giant,Spathi,I,Metal,9,3,7,8,1,0,2562,609,0.8,10,148,26,38,1686,235,2721,-540,1096
Illuminati,,Beta,252,343.7,213,orange,dwarf,Spathi,II-a,Acid,3,3,1,1,1,0,184,184,0.5,-29,105,26,27,-213,230,0,-940,3828
Illuminati,,Beta,252,343.7,213,orange,dwarf,Spathi,II,Gas Giant,8,1,8,1,1,0,0,0,1.2,-24,20,312,62,-213,145,65535,-1,3828
Illuminati,,Beta,252,343.7,213,orange,dwarf,Spathi,II-c,Infrared,4,4,3,1,1,0,87,29,0.6,-26,100,32,32,-213,234,99,360,3828
Illuminati,,Beta,252,343.7,213,orange,dwarf,Spathi,II-b,Purple,3,3,1,1,1,0,159,53,0.3,-2,60,26,15,-213,266,0,-940,3828
Illuminati,,Beta,252,343.7,213,orange,dwarf,Spathi,I,Green,4,3,3,1,1,0,285,57,0.7,28,101,37,37,-180,227,101,210,1628
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,V-a,Treasure,3,1,2,3,1,6,594,99,1,8,202,25,50,101,178,101,560,6596
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,V,Gas Giant,8,2,8,4,1,0,0,0,3,13,21,870,182,178,151,65535,-1,6596
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,III,Cimmerian,5,4,1,5,1,0,102,102,1.1,32,156,37,57,252,290,0,-1040,2885
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,IV,Azure,6,5,5,6,1,0,207,69,0.3,23,60,26,15,540,177,293,-290,5629
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,II-a,Pellucid,7,3,3,7,1,0,325,13,0.4,17,62,30,18,561,176,75,-140,2128
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,II-b,Selenic,7,3,3,7,1,0,147,49,0.4,21,60,35,21,610,185,100,-290,2128
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,II-c,Azure,8,4,5,8,1,0,60,20,0.4,-13,63,35,22,859,161,212,-290,2128
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,II,Gas Giant,10,2,8,8,1,0,0,0,3,29,21,1411,296,1197,100,65535,-1,2128
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,II-d,Metal,9,5,7,8,1,0,476,153,1.1,-1,156,36,56,1525,291,3034,-540,2128
Illuminati,,Delta,235.4,316.6,181.8,yellow,giant,Spathi,I,Crimson,10,3,8,8,1,0,153,51,0.6,33,104,27,28,1711,264,2630,-540,672
Illuminati,,Epsilon,272.7,295.1,178.9,green,dwarf,Spathi,IV,Copper,2,2,2,1,1,0,501,167,1,20,156,32,49,-166,220,15,260,4935
Illuminati,,Epsilon,272.7,295.1,178.9,green,dwarf,Spathi,III,Cyanic,2,2,1,1,1,0,0,0,0.2,-7,34,36,12,-154,254,0,-940,3969
Illuminati,,Epsilon,272.7,295.1,178.9,green,dwarf,Spathi,II,Gas Giant,8,1,8,1,1,0,0,0,3,38,20,795,159,-89,122,65535,-1,1675
Illuminati,,Epsilon,272.7,295.1,178.9,green,dwarf,Spathi,I,Purple,2,2,1,1,1,0,111,37,0.3,-20,61,26,15,-52,238,0,-740,1163
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VIII,Halide,2,2,1,1,1,0,306,63,0.3,18,59,27,15,-229,289,0,-940,7167
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VII,Infrared,4,4,2,1,1,0,87,29,0.7,1,101,36,36,-227,191,107,210,6655
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VI-a,Carbide,4,4,1,1,1,0,104,104,0.6,5,98,30,29,-224,237,0,-940,5716
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VI,Gas Giant,8,3,8,1,1,0,0,0,2.5,-11,20,619,123,-224,150,65535,-1,5716
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VI-c,Selenic,3,3,1,1,1,0,141,47,0.4,-16,63,35,22,-224,183,0,-940,5716
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VI-d,Selenic,3,3,1,1,1,0,90,30,0.5,1,63,37,23,-224,165,0,-940,5716
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,VI-b,Ultramarine,4,2,2,1,4,12,458,110,0.2,11,33,37,12,-224,284,75,360,5716
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,V,Halide,1,1,1,1,1,0,210,87,0.4,-24,61,32,19,-217,171,0,-940,4385
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,IV,Pellucid,2,2,1,1,1,0,225,9,0.4,8,61,31,18,-211,253,0,-940,3627
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,III,Selenic,1,1,1,1,1,0,81,27,0.3,11,62,27,16,-205,241,0,-940,3011
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,II-a,Crimson,3,1,3,1,1,0,124,45,0.7,12,105,32,33,-183,191,110,210,1715
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,II,Gas Giant,8,3,8,1,1,0,0,0,3,-8,21,763,160,-183,88,65535,-1,1715
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,II-b,Noble,3,3,1,1,1,0,272,68,0.2,3,34,30,10,-183,159,0,-940,1715
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,II-c,Radioactive,1,1,1,1,1,0,1472,184,1,10,200,25,50,-183,194,0,-940,1715
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,I-a,Crimson,7,1,3,1,7,31,84,28,0.6,8,103,29,29,-164,261,87,360,1196
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,I-c,Dust,2,2,2,1,1,0,51,17,0.3,24,59,30,17,-164,179,15,260,1196
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,I,Gas Giant,8,2,8,1,1,0,0,0,3,-22,20,1030,206,-164,108,65535,-1,1196
Illuminati,,Eta,220.8,285.4,147.6,orange,dwarf,Spathi,I-b,Selenic,3,3,1,1,1,0,81,27,0.4,-28,60,31,18,-164,51470,0,-940,1196
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,IX-a,Lanthanide,5,5,1,1,1,0,905,181,1,-3,151,35,52,-167,253,0,-940,7781
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,IX,Xenolithic,5,5,1,1,1,0,405,135,1.6,-6,103,80,82,-167,194,11,160,7781
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,VIII,Primordial,7,7,2,1,1,0,193,151,2,-12,99,100,99,-161,219,93,360,7007
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,VII,Organic,5,5,1,1,1,0,149,149,2,11,99,103,101,-153,217,0,-940,6161
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,VI,Fluorescent,7,3,1,1,7,91,864,130,3,1,149,100,149,-148,253,0,-740,5651
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,V,Lanthanide,6,6,1,1,1,0,290,58,1,-2,144,34,48,-139,155,0,-740,4885
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,IV,Gas Giant,8,3,8,1,1,0,0,0,3,14,20,1029,205,-121,107,65535,-1,3829
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,IV-a,Yttric,4,4,2,1,1,0,664,148,1,-15,149,35,52,-121,27452,14,360,3829
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,III,Acid,2,2,1,1,1,0,153,153,0.7,18,96,35,33,-103,244,0,-740,3063
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,II,Halide,3,3,2,1,1,10,190,35,0.3,-36,60,27,16,0,272,10,760,1433
Illuminati,,Gamma,268.7,333.3,210.2,blue,dwarf,Spathi,I,Treasure,6,2,4,6,1,0,588,98,1.4,-10,205,35,71,388,264,103,110,543
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,VI,Chondrite,7,7,1,1,1,0,20,20,0.6,-36,104,27,28,-230,268,0,-940,7365
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,V,Halide,1,1,1,1,1,0,120,60,0.3,-14,61,26,15,-226,29848,0,-940,6240
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,IV,Halide,3,3,1,1,1,0,488,130,0.4,2,63,34,21,-223,179,0,-940,5637
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,III-a,Cimmerian,3,3,1,1,1,0,58,58,0.9,8,155,28,43,-216,22305,0,-940,4363
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,III,Iodine,4,4,2,1,1,0,126,53,1,16,59,83,48,-216,151,12,160,4363
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,II,Noble,2,2,1,1,1,0,180,45,0.2,-37,34,33,11,-195,15351,0,-940,2300
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,I-b,Cimmerian,4,4,1,1,1,0,21,21,0.8,-14,148,27,39,-179,160,0,-940,1584
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,I-a,Crimson,3,1,3,1,1,0,111,37,0.6,0,96,32,30,-179,214,89,360,1584
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,I,Gas Giant,8,2,8,1,1,0,0,0,3,-19,21,729,153,-179,98,65535,-1,1584
Illuminati,,Theta,201.1,304.3,161.3,orange,dwarf,Spathi,I-c,Radioactive,1,1,1,1,1,0,544,68,1.1,16,206,27,55,-179,186,0,-940,1584
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,IX,Alkali,4,4,1,1,1,0,246,82,0.5,5,99,25,24,-186,241,15,260,7486
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,VIII,Pellucid,2,2,1,1,1,0,0,0,0.4,25,60,32,19,-182,51897,0,-940,6748
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,VII-a,Azure,5,5,1,1,1,0,69,23,0.4,3,61,37,22,-175,233,14,160,5907
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,VII,Gas Giant,8,2,8,1,1,0,0,0,3,0,21,1001,210,-175,98,65535,-1,5907
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,VI,Redux,2,2,1,1,1,0,357,170,2.3,0,105,111,116,-158,206,0,-940,4284
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,V,Organic,4,4,1,1,1,0,57,57,1.8,7,98,92,90,-150,231,0,-740,3720
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,IV,Chondrite,5,5,1,1,1,0,12,12,0.6,5,104,27,28,-139,159,0,-740,3144
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,III,Ultramarine,3,2,3,1,1,50,316,74,0.2,-21,34,29,9,-118,298,86,560,2351
Illuminati,,Zeta,245.8,275,147.9,green,dwarf,Spathi,II,Organic,5,5,1,1,1,0,213,213,1.7,2,103,83,85,-71,241,0,-740,1388
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,III,Gas Giant,8,3,8,1,1,0,0,0,3,-5,21,1325,278,-218,150,65535,-1,4587
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,II-b,Carbide,2,2,1,1,1,0,87,87,0.6,-8,105,27,28,-180,199,0,-940,1610
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,II-a,Crimson,3,2,3,1,1,0,162,54,0.6,9,100,29,29,-180,233,84,360,1610
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,II,Gas Giant,8,1,8,1,1,0,0,0,1.5,13,20,378,75,-180,128,65535,-1,1610
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,I,Chlorine,8,8,1,1,1,0,216,152,1.8,-12,101,91,91,-143,282,0,-740,832
Indi,,Alpha,400,136.3,224.9,orange,dwarf,VUX,I-a,Ultramarine,4,2,4,1,1,0,174,50,0.2,2,34,26,8,-143,238,85,560,832
Indi,,Beta,395.8,135.4,220.8,blue,dwarf,VUX,II,Carbide,3,3,1,1,1,0,78,78,0.6,33,97,29,28,-164,190,0,-940,7320
Indi,,Beta,395.8,135.4,220.8,blue,dwarf,VUX,I,Halide,3,3,1,1,1,0,130,65,0.4,-5,62,30,18,-148,200,0,-740,5653
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,IX,Urea,5,5,2,1,1,0,49,49,0.3,-8,58,29,16,-209,185,108,210,7768
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VIII-a,Dust,2,2,1,1,1,0,162,54,0.4,8,63,29,18,-206,261,12,160,6978
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VIII,Gas Giant,8,2,8,1,1,0,0,0,2.9,6,21,692,145,-206,135,65535,-1,6978
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VIII-c,Halide,2,2,1,1,1,0,108,54,0.4,-8,62,32,19,-206,216,0,-940,6978
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VIII-b,Selenic,1,1,1,1,1,0,102,34,0.4,29,61,30,18,-206,168,0,-940,6978
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VIII-d,Super-Dense,7,7,2,1,2,10,132,44,1.4,15,198,36,71,-206,182,88,360,6978
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VII-a,Pellucid,1,1,1,1,1,0,0,0,0.4,-18,63,32,20,-202,284,0,-940,6239
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VII,Telluric,4,4,2,1,1,0,168,32,1.6,13,102,80,81,-202,209,86,360,6239
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VI-b,Alkali,2,2,1,1,1,0,231,77,0.5,6,101,26,26,-198,209,11,160,5676
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VI-a,Copper,5,3,1,1,5,44,441,147,1,-2,155,31,48,-198,203,10,160,5676
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VI-d,Copper,3,3,1,1,1,0,483,161,0.8,0,154,25,38,-198,211,14,160,5676
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VI-c,Cyanic,1,1,1,1,1,0,91,91,0.2,4,34,33,11,-198,246,0,-940,5676
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,VI,Gas Giant,8,1,8,1,1,0,0,0,1.8,51,20,442,88,-198,106,65535,-1,5676
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,V-d,Auric,2,1,2,1,1,0,1122,187,1.1,2,150,36,54,-191,271,11,160,4662
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,V-a,Cyanic,1,1,1,1,1,0,114,114,0.2,0,34,27,9,-191,21848,0,-940,4662
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,V,Gas Giant,8,3,8,1,1,0,0,0,3,27,21,712,149,-191,127,65535,-1,4662
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,V-c,Halide,1,1,1,1,1,0,130,65,0.3,8,61,25,15,-191,178,0,-940,4662
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,V-b,Treasure,3,3,1,1,1,0,1266,211,1,-12,209,25,52,-191,161,0,-940,4662
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,IV,Organic,3,3,1,1,1,0,185,185,1.8,2,104,88,91,-185,259,0,-940,4086
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,III,Treasure,1,1,1,1,1,0,924,154,1,-26,206,25,51,-172,14230,0,-940,3090
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,II,Cimmerian,3,3,1,1,1,0,110,110,0.8,-15,150,26,39,-142,193,0,-740,1846
Kepler,,Alpha,581.2,320.8,442.4,yellow,dwarf,None,I,Dust,5,3,2,1,5,42,63,21,0.4,4,60,36,21,-107,251,15,460,1159
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,III,Telluric,4,4,2,1,1,0,204,50,1.6,-29,97,82,79,-152,179,94,360,6003
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,II-b,Acid,3,3,1,1,1,0,210,210,0.8,30,105,37,38,-129,165,0,-740,4241
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,II,Gas Giant,8,3,8,1,1,0,0,0,2,-7,20,505,101,-129,136,65535,-1,4241
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,II-d,Green,5,5,3,1,1,0,150,30,0.7,22,100,35,35,-129,256,78,560,4241
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,II-c,Selenic,1,1,1,1,1,0,105,35,0.3,6,60,27,16,-129,205,0,-740,4241
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,II-a,Ultramarine,3,2,3,1,1,0,411,101,0.2,-9,32,33,10,-129,238,97,560,4241
Kepler,,Beta,562.5,295.8,415.6,blue,dwarf,None,I,Noble,6,2,4,6,1,0,194,53,0.2,-4,33,30,9,405,183,88,260,467
Kepler,,Gamma,602,297.9,453.3,orange,dwarf,Mycon,I,Rainbow,7,3,3,1,7,144,1011,178,1.1,0,61,92,56,-15,172,13,560,256
Klystron,,Alpha,193.7,997.9,853.1,red,dwarf,None,IV,Chondrite,6,6,1,1,1,0,16,16,0.6,15,97,32,31,-250,286,0,-940,6297
Klystron,,Alpha,193.7,997.9,853.1,red,dwarf,None,III,Pellucid,3,3,1,1,1,0,225,9,0.4,50,60,32,19,-242,291,0,-940,3479
Klystron,,Alpha,193.7,997.9,853.1,red,dwarf,None,II,Hydrocarbon,3,3,1,1,1,0,151,95,2.2,19,105,107,112,-232,37514,0,-940,2060
Klystron,,Alpha,193.7,997.9,853.1,red,dwarf,None,I,Gas Giant,8,2,8,1,1,0,0,0,2.9,5,21,696,146,-224,133,65535,-1,1442
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,V,Gas Giant,8,3,8,1,1,0,0,0,3,-10,20,1175,235,-252,115,65535,-1,7337
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,V-c,Metal,4,4,2,1,1,0,569,124,0.8,8,143,28,40,-252,56921,81,360,7337
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,V-a,Ultramarine,3,3,2,1,1,0,91,23,0.2,-22,32,36,11,-252,47757,86,360,7337
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,V-b,Urea,7,7,2,1,1,0,28,28,0.3,-13,59,30,17,-252,245,86,360,7337
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,IV,Selenic,1,1,1,1,1,0,114,38,0.3,6,63,26,16,-249,249,0,-940,6078
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,III,Chondrite,6,6,1,1,1,0,64,64,0.6,-17,102,32,32,-248,154,0,-940,5361
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,II,Azure,4,4,2,1,1,0,99,33,0.4,22,60,30,18,-246,157,11,160,4783
Klystron,,Beta,291.6,954.1,817.4,red,dwarf,None,I,Water,3,3,2,1,1,0,228,76,1.9,17,105,91,95,-242,216,14,160,3664
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,III,Treasure,1,1,1,1,1,0,762,127,1.4,17,202,36,72,-191,202,0,-940,4676
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,II-a,Halide,2,2,1,1,1,0,356,100,0.3,-6,61,25,15,-137,295,0,-740,1732
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,II,Primordial,7,7,3,1,1,0,331,215,2.2,17,103,106,109,-137,156,103,410,1732
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,I-b,Crimson,3,2,3,1,1,0,93,31,0.5,2,103,26,26,-99,238,85,560,1050
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,I,Gas Giant,8,3,8,1,1,0,0,0,2.4,-7,20,592,118,-99,101,65535,-1,1050
Krueger,,Alpha,30.4,47.7,174.4,yellow,dwarf,Pkunk,I-a,Purple,4,4,1,1,1,0,96,32,0.4,-16,63,29,18,-99,165,0,-740,1050
Krueger,,Beta,53,44.2,158.4,white,dwarf,Pkunk,III,Xenolithic,4,4,1,1,1,0,249,57,1.7,45,100,84,84,-130,157,11,360,6165
Krueger,,Beta,53,44.2,158.4,white,dwarf,Pkunk,II,Alkali,4,4,2,1,1,0,213,71,0.6,-3,97,34,32,-118,216,13,360,5250
Krueger,,Beta,53,44.2,158.4,white,dwarf,Pkunk,I,Cyanic,3,3,1,1,1,0,76,76,0.2,6,33,30,9,-94,273,0,-740,3962
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,IV,Iodine,5,5,1,1,2,42,109,51,1.1,-20,59,96,56,-181,165,10,160,6628
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,III,Cyanic,1,1,1,1,1,0,79,79,0.2,-11,32,35,11,-146,206,0,-740,3482
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,II,Gas Giant,8,1,8,1,1,0,0,0,2.1,-1,21,506,106,-92,149,65535,-1,1717
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,I,Gas Giant,8,3,8,1,1,0,0,0,3,-14,20,1251,250,-58,156,65535,-1,1217
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,I-a,Halide,1,1,1,1,1,0,148,56,0.3,0,60,27,16,-58,21848,0,-740,1217
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,I-b,Noble,2,2,1,1,1,0,292,73,0.2,-13,34,35,11,-58,201,0,-740,1217
Krueger,,Delta,57,28.9,165.6,green,dwarf,Pkunk,I-c,Treasure,3,3,1,1,1,0,522,87,1.2,-26,195,32,62,-58,234,0,-740,1217
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,V,Crimson,3,3,2,1,1,0,92,34,0.5,4,97,25,24,-228,223,108,210,6767
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,IV-a,Acid,4,4,1,1,1,0,363,363,0.7,-15,102,35,35,-214,27452,0,-940,3985
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,IV-b,Crimson,4,1,3,1,4,6,189,65,0.7,-3,99,35,34,-214,253,83,360,3985
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,IV,Gas Giant,8,2,8,1,1,0,0,0,2.8,24,21,669,140,-214,83,65535,-1,3985
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,IV-c,Super-Dense,7,7,3,1,1,0,105,35,1.5,1,206,37,76,-214,165,82,360,3985
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,III,Azure,3,3,2,1,1,0,150,50,0.3,-27,58,27,15,-207,240,10,160,3228
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,II,Copper,2,1,2,1,1,0,36,12,1,13,156,33,51,-200,153,10,160,2598
Krueger,,Epsilon,26.5,15.6,197.1,orange,dwarf,Pkunk,I,Urea,8,8,3,1,1,0,0,0,0.3,20,63,26,16,-159,211,101,210,1078
Krueger,,Gamma,52.2,52.5,153.9,yellow,dwarf,Pkunk,IV,Super-Dense,6,6,2,1,1,0,255,85,1.4,-20,193,37,71,-207,193,107,210,7311
Krueger,,Gamma,52.2,52.5,153.9,yellow,dwarf,Pkunk,III,Radioactive,3,3,1,1,1,0,1000,125,1.2,-14,206,29,59,-198,239,0,-940,5607
Krueger,,Gamma,52.2,52.5,153.9,yellow,dwarf,Pkunk,II,Ultramarine,5,3,3,1,5,30,272,71,0.2,21,34,28,9,-151,188,96,560,2132
Krueger,,Gamma,52.2,52.5,153.9,yellow,dwarf,Pkunk,I-a,Halide,3,2,3,1,1,0,490,170,0.3,-19,58,25,14,-3,276,14,560,532
Krueger,,Gamma,52.2,52.5,153.9,yellow,dwarf,Pkunk,I,Water,5,4,4,1,5,39,159,43,1.6,2,105,75,78,13,165,101,810,532
Krueger,,Zeta,13.4,56.5,184.4,green,dwarf,Pkunk,III,Ultraviolet,4,4,2,1,1,19,1225,266,2.8,8,156,91,141,-176,174,82,360,5965
Krueger,,Zeta,13.4,56.5,184.4,green,dwarf,Pkunk,II,Plutonic,5,5,3,1,1,0,1514,377,3,-3,149,111,165,-148,286,102,410,3621
Krueger,,Zeta,13.4,56.5,184.4,green,dwarf,Pkunk,I,Magnetic,6,6,1,1,1,0,111,37,3,-11,154,110,169,-127,196,0,-740,2657
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VIII,Iodine,7,4,1,1,7,35,116,48,1.1,4,62,93,57,-251,195,15,260,7115
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VII-a,Azure,4,4,1,1,1,0,135,45,0.3,-19,61,25,15,-250,179,12,160,6442
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VII-c,Cimmerian,5,5,1,1,1,0,25,25,0.8,-14,152,25,38,-250,267,0,-940,6442
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VII-b,Crimson,2,1,2,1,1,0,180,64,0.6,1,104,31,32,-250,186,100,210,6442
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VII,Gas Giant,8,3,8,1,1,0,0,0,3,15,21,1392,292,-250,117,65535,-1,6442
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VII-d,Metal,2,2,2,1,1,0,1006,254,1,1,143,34,48,-250,247,112,210,6442
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VI,Gas Giant,8,2,8,1,1,0,0,0,2.7,-30,21,634,133,-248,117,65535,-1,5511
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VI-b,Noble,3,3,1,1,1,0,147,48,0.2,-17,33,28,9,-248,231,0,-940,5511
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,VI-a,Selenic,1,1,1,1,1,0,171,57,0.4,25,62,36,22,-248,150,0,-940,5511
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,V-a,Azure,5,5,2,1,1,0,72,24,0.4,21,60,35,21,-246,185,13,160,4837
Lacaille,,Alpha,14.6,95.5,168,red,dwarf,Pkunk,V,Gas Giant,8,3,8,1,1,0,0,0,3,-19,21,761,159,-246,158,65535,-1,4837
